"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36081139900","Census Tract 1399; Queens County; New York","1546","274",
"1400000US36081140300","Census Tract 1403; Queens County; New York","2341","395",
"1400000US36081140901","Census Tract 1409.01; Queens County; New York","1034","502",
"1400000US36081140902","Census Tract 1409.02; Queens County; New York","2373","284",
"1400000US36081141700","Census Tract 1417; Queens County; New York","4486","775",
"1400000US36081142900","Census Tract 1429; Queens County; New York","4034","714",
"1400000US36081143500","Census Tract 1435; Queens County; New York","2267","476",
"1400000US36081144100","Census Tract 1441; Queens County; New York","2700","529",
"1400000US36081144700","Census Tract 1447; Queens County; New York","3589","635",
"1400000US36081145101","Census Tract 1451.01; Queens County; New York","1142","202",
"1400000US36081145102","Census Tract 1451.02; Queens County; New York","2578","451",
"1400000US36081145900","Census Tract 1459; Queens County; New York","2630","436",
"1400000US36081146300","Census Tract 1463; Queens County; New York","2979","741",
"1400000US36081146700","Census Tract 1467; Queens County; New York","2866","351",
"1400000US36081147100","Census Tract 1471; Queens County; New York","3340","414",
"1400000US36081147900","Census Tract 1479; Queens County; New York","4525","665",
"1400000US36081148300","Census Tract 1483; Queens County; New York","2990","621",
"1400000US36081150701","Census Tract 1507.01; Queens County; New York","3150","485",
"1400000US36081150702","Census Tract 1507.02; Queens County; New York","3050","389",
"1400000US36081152901","Census Tract 1529.01; Queens County; New York","5607","658",
"1400000US36081152902","Census Tract 1529.02; Queens County; New York","6252","1004",
"1400000US36081155101","Census Tract 1551.01; Queens County; New York","2195","441",
"1400000US36081155103","Census Tract 1551.03; Queens County; New York","4349","604",
"1400000US36081155104","Census Tract 1551.04; Queens County; New York","3261","859",
"1400000US36081156700","Census Tract 1567; Queens County; New York","1799","314",
"1400000US36081157101","Census Tract 1571.01; Queens County; New York","8186","1375",
"1400000US36081157102","Census Tract 1571.02; Queens County; New York","2005","387",
"1400000US36081157901","Census Tract 1579.01; Queens County; New York","5253","1010",
"1400000US36081157902","Census Tract 1579.02; Queens County; New York","4054","712",
"1400000US36081157903","Census Tract 1579.03; Queens County; New York","3746","552",
"1400000US36081161700","Census Tract 1617; Queens County; New York","4786","680",
"1400000US36081162100","Census Tract 1621; Queens County; New York","6446","910",
"1400000US36081990100","Census Tract 9901; Queens County; New York","0","13",
"1400000US36085000300","Census Tract 3; Richmond County; New York","2072","264",
"1400000US36085000600","Census Tract 6; Richmond County; New York","2696","476",
"1400000US36085000700","Census Tract 7; Richmond County; New York","5195","1004",
"1400000US36085000800","Census Tract 8; Richmond County; New York","4908","727",
"1400000US36085000900","Census Tract 9; Richmond County; New York","2127","508",
"1400000US36085001100","Census Tract 11; Richmond County; New York","4203","886",
"1400000US36085001700","Census Tract 17; Richmond County; New York","1518","367",
"1400000US36085001800","Census Tract 18; Richmond County; New York","465","172",
"1400000US36085002001","Census Tract 20.01; Richmond County; New York","2736","463",
"1400000US36085002002","Census Tract 20.02; Richmond County; New York","3028","369",
"1400000US36085002100","Census Tract 21; Richmond County; New York","5285","902",
"1400000US36085002700","Census Tract 27; Richmond County; New York","2528","801",
"1400000US36085002900","Census Tract 29; Richmond County; New York","5532","1050",
"1400000US36085003300","Census Tract 33; Richmond County; New York","3863","698",
"1400000US36085003600","Census Tract 36; Richmond County; New York","2706","515",
"1400000US36085003900","Census Tract 39; Richmond County; New York","2263","280",
"1400000US36085004001","Census Tract 40.01; Richmond County; New York","2733","808",
"1400000US36085004002","Census Tract 40.02; Richmond County; New York","2488","256",
"1400000US36085004003","Census Tract 40.03; Richmond County; New York","3507","1092",
"1400000US36085004004","Census Tract 40.04; Richmond County; New York","3664","1111",
"1400000US36085004700","Census Tract 47; Richmond County; New York","2961","452",
"1400000US36085005000","Census Tract 50; Richmond County; New York","4683","623",
"1400000US36085005901","Census Tract 59.01; Richmond County; New York","3075","576",
"1400000US36085005902","Census Tract 59.02; Richmond County; New York","0","13",
"1400000US36085006400","Census Tract 64; Richmond County; New York","3431","523",
"1400000US36085006700","Census Tract 67; Richmond County; New York","2907","437",
"1400000US36085007001","Census Tract 70.01; Richmond County; New York","2880","652",
"1400000US36085007002","Census Tract 70.02; Richmond County; New York","6099","1175",
"1400000US36085007400","Census Tract 74; Richmond County; New York","5038","717",
"1400000US36085007500","Census Tract 75; Richmond County; New York","3381","649",
"1400000US36085007700","Census Tract 77; Richmond County; New York","1948","347",
"1400000US36085008100","Census Tract 81; Richmond County; New York","4680","601",
"1400000US36085009601","Census Tract 96.01; Richmond County; New York","4568","678",
"1400000US36085009602","Census Tract 96.02; Richmond County; New York","3691","565",
"1400000US36085009701","Census Tract 97.01; Richmond County; New York","4274","637",
"1400000US36085009702","Census Tract 97.02; Richmond County; New York","42","42",
"1400000US36085010500","Census Tract 105; Richmond County; New York","5423","867",
"1400000US36085011201","Census Tract 112.01; Richmond County; New York","5825","741",
"1400000US36085011203","Census Tract 112.03; Richmond County; New York","6898","1201",
"1400000US36085011204","Census Tract 112.04; Richmond County; New York","59","82",
"1400000US36085011401","Census Tract 114.01; Richmond County; New York","3254","596",
"1400000US36085011402","Census Tract 114.02; Richmond County; New York","3356","524",
"1400000US36085012100","Census Tract 121; Richmond County; New York","3126","573",
"1400000US36085012200","Census Tract 122; Richmond County; New York","4921","797",
"1400000US36085012500","Census Tract 125; Richmond County; New York","3095","460",
"1400000US36085012804","Census Tract 128.04; Richmond County; New York","4643","671",
"1400000US36085012805","Census Tract 128.05; Richmond County; New York","2196","534",
"1400000US36085012806","Census Tract 128.06; Richmond County; New York","5308","743",
"1400000US36085013201","Census Tract 132.01; Richmond County; New York","1589","216",
"1400000US36085013203","Census Tract 132.03; Richmond County; New York","7288","1027",
"1400000US36085013204","Census Tract 132.04; Richmond County; New York","5090","531",
"1400000US36085013301","Census Tract 133.01; Richmond County; New York","1123","250",
"1400000US36085013302","Census Tract 133.02; Richmond County; New York","3468","892",
"1400000US36085013400","Census Tract 134; Richmond County; New York","3660","697",
"1400000US36085013800","Census Tract 138; Richmond County; New York","6235","738",
"1400000US36085014100","Census Tract 141; Richmond County; New York","2752","410",
"1400000US36085014604","Census Tract 146.04; Richmond County; New York","6718","1235",
"1400000US36085014605","Census Tract 146.05; Richmond County; New York","3890","590",
"1400000US36085014606","Census Tract 146.06; Richmond County; New York","6444","967",
"1400000US36085014607","Census Tract 146.07; Richmond County; New York","4857","613",
"1400000US36085014608","Census Tract 146.08; Richmond County; New York","3370","452",
"1400000US36085014700","Census Tract 147; Richmond County; New York","3398","644",
"1400000US36085015100","Census Tract 151; Richmond County; New York","5197","980",
"1400000US36085015400","Census Tract 154; Richmond County; New York","0","13",
"1400000US36085015601","Census Tract 156.01; Richmond County; New York","6706","966",
"1400000US36085015602","Census Tract 156.02; Richmond County; New York","3607","564",
"1400000US36085015603","Census Tract 156.03; Richmond County; New York","4982","781",
"1400000US36085016901","Census Tract 169.01; Richmond County; New York","3735","662",
"1400000US36085017005","Census Tract 170.05; Richmond County; New York","4616","793",
"1400000US36085017007","Census Tract 170.07; Richmond County; New York","6298","1221",
"1400000US36085017009","Census Tract 170.09; Richmond County; New York","4805","838",
"1400000US36085017011","Census Tract 170.11; Richmond County; New York","4540","614",
"1400000US36085017012","Census Tract 170.12; Richmond County; New York","5170","628",
"1400000US36085017013","Census Tract 170.13; Richmond County; New York","4652","854",
"1400000US36085017014","Census Tract 170.14; Richmond County; New York","4221","581",
"1400000US36085017015","Census Tract 170.15; Richmond County; New York","2897","536",
"1400000US36085017016","Census Tract 170.16; Richmond County; New York","4538","734",
"1400000US36085017300","Census Tract 173; Richmond County; New York","2634","399",
"1400000US36085017600","Census Tract 176; Richmond County; New York","5132","837",
"1400000US36085017701","Census Tract 177.01; Richmond County; New York","3791","582",
"1400000US36085017702","Census Tract 177.02; Richmond County; New York","2338","535",
"1400000US36085018100","Census Tract 181; Richmond County; New York","3692","581",
"1400000US36085018701","Census Tract 187.01; Richmond County; New York","1951","318",
"1400000US36085018703","Census Tract 187.03; Richmond County; New York","4188","940",
"1400000US36085018704","Census Tract 187.04; Richmond County; New York","4379","824",
"1400000US36085018901","Census Tract 189.01; Richmond County; New York","5231","1112",
"1400000US36085018902","Census Tract 189.02; Richmond County; New York","6152","1175",
"1400000US36085019700","Census Tract 197; Richmond County; New York","1914","319",
"1400000US36085019800","Census Tract 198; Richmond County; New York","7556","1046",
